189,65,289,154,0.476176
190,65,289,153,0.462526
195,65,288,148,0.451253
197,65,287,145,0.437952
199,66,286,143,0.414552
158,50,256,136,0.620380
168,47,272,139,0.524989
162,44,274,143,0.470420
162,44,274,143,0.488309
162,44,274,143,0.497177
160,42,277,145,0.475278
162,43,280,147,0.480354
162,43,280,147,0.484949
166,42,285,147,0.460262
166,42,285,147,0.461173
166,42,285,147,0.473568
166,42,285,147,0.451149
166,42,285,147,0.455206
167,42,286,147,0.431651
167,42,286,147,0.433093
172,42,290,146,0.438960
180,42,297,145,0.443235
202,40,317,141,0.445369
217,38,331,138,0.456741
232,36,346,136,0.441673
250,34,363,133,0.445958
263,33,375,131,0.456623
280,31,390,128,0.465592
290,30,399,126,0.463645
300,29,408,124,0.461853
315,27,422,121,0.460356
325,26,431,119,0.473571
333,26,437,117,0.469083
344,25,447,115,0.467656
359,23,461,112,0.468220
372,22,473,110,0.464328
385,21,485,108,0.465052
395,20,494,106,0.470832
405,19,503,104,0.466460
421,17,518,101,0.473572
431,17,527,100,0.457431
442,17,538,100,0.450917
468,17,565,100,0.449393
482,17,579,100,0.449112
492,17,589,100,0.458556
502,17,599,100,0.455281
509,16,606,99,0.455345
517,15,613,97,0.449432
524,14,619,95,0.444813
525,14,620,95,0.456828
523,14,618,95,0.452729
517,14,613,96,0.460618
505,16,602,99,0.462318
493,17,592,102,0.471060
478,20,578,106,0.454474
473,20,574,107,0.465451
475,20,575,106,0.461580
481,20,580,105,0.458345
494,18,592,102,0.459625
504,17,600,99,0.451254
511,19,602,97,0.465859
517,21,602,94,0.471069
529,25,603,88,0.477944
538,26,609,87,0.403217
549,29,614,85,0.421612
551,30,613,84,0.450319
563,29,620,79,0.467911
569,31,621,76,0.465599
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,NaN,NaN
NaN,NaN,NaN,
